case,activity,timestamp,completeTime
269,F,2019/01/14 13:54:19.117,2019/01/14 13:54:19.117
262,M,2019/01/14 13:54:46.506,2019/01/14 13:54:46.506
270,B,2019/01/14 13:56:28.364,2019/01/14 13:56:28.364
275,E,2019/01/14 13:56:59.717,2019/01/14 13:56:59.717
271,J,2019/01/14 14:01:04.055,2019/01/14 14:01:04.055
276,A,2019/01/14 14:05:31.673,2019/01/14 14:05:31.673
272,L,2019/01/14 14:05:58.260,2019/01/14 14:05:58.260
268,H,2019/01/14 14:07:19.379,2019/01/14 14:07:19.379
279,F,2019/01/14 14:11:42.638,2019/01/14 14:11:42.638
260,H,2019/01/14 14:12:37.231,2019/01/14 14:12:37.231
273,C,2019/01/14 14:15:28.368,2019/01/14 14:15:28.368
278,C,2019/01/14 14:16:54.255,2019/01/14 14:16:54.255
281,A,2019/01/14 14:20:00.000,2019/01/14 14:20:00.000
262,O,2019/01/14 14:23:50.215,2019/01/14 14:23:50.215
274,H,2019/01/14 14:24:38.269,2019/01/14 14:24:38.269
270,C,2019/01/14 14:25:50.679,2019/01/14 14:25:50.679
269,D,2019/01/14 14:26:01.155,2019/01/14 14:26:01.155
271,L,2019/01/14 14:26:39.361,2019/01/14 14:26:39.361
275,G,2019/01/14 14:27:06.587,2019/01/14 14:27:06.587
276,F,2019/01/14 14:35:27.218,2019/01/14 14:35:27.218
272,M,2019/01/14 14:39:14.192,2019/01/14 14:39:14.192
282,A,2019/01/14 14:40:00.000,2019/01/14 14:40:00.000
279,D,2019/01/14 14:41:38.945,2019/01/14 14:41:38.945
273,A,2019/01/14 14:45:10.382,2019/01/14 14:45:10.382
281,F,2019/01/14 14:50:13.570,2019/01/14 14:50:13.570
278,A,2019/01/14 14:53:04.117,2019/01/14 14:53:04.117
271,M,2019/01/14 14:54:29.864,2019/01/14 14:54:29.864
269,E,2019/01/14 14:56:04.994,2019/01/14 14:56:04.994
275,L,2019/01/14 14:57:24.082,2019/01/14 14:57:24.082
270,A,2019/01/14 14:59:43.801,2019/01/14 14:59:43.801
283,A,2019/01/14 15:00:00.000,2019/01/14 15:00:00.000
277,G,2019/01/14 15:08:42.629,2019/01/14 15:08:42.629
276,D,2019/01/14 15:10:59.125,2019/01/14 15:10:59.125
279,E,2019/01/14 15:12:00.544,2019/01/14 15:12:00.544
282,F,2019/01/14 15:12:02.762,2019/01/14 15:12:02.762
272,O,2019/01/14 15:12:47.769,2019/01/14 15:12:47.769
273,F,2019/01/14 15:15:39.248,2019/01/14 15:15:39.248
284,A,2019/01/14 15:20:00.000,2019/01/14 15:20:00.000
281,D,2019/01/14 15:20:32.679,2019/01/14 15:20:32.679
278,B,2019/01/14 15:24:07.797,2019/01/14 15:24:07.797
269,G,2019/01/14 15:24:52.319,2019/01/14 15:24:52.319
271,O,2019/01/14 15:27:18.743,2019/01/14 15:27:18.743
283,B,2019/01/14 15:30:14.378,2019/01/14 15:30:14.378
275,M,2019/01/14 15:30:24.446,2019/01/14 15:30:24.446
270,B,2019/01/14 15:35:20.756,2019/01/14 15:35:20.756
279,G,2019/01/14 15:39:29.695,2019/01/14 15:39:29.695
277,L,2019/01/14 15:39:30.384,2019/01/14 15:39:30.384
285,A,2019/01/14 15:40:00.000,2019/01/14 15:40:00.000
276,E,2019/01/14 15:42:26.024,2019/01/14 15:42:26.024
273,D,2019/01/14 15:44:01.435,2019/01/14 15:44:01.435
282,D,2019/01/14 15:46:07.188,2019/01/14 15:46:07.188
281,E,2019/01/14 15:46:08.762,2019/01/14 15:46:08.762
284,B,2019/01/14 15:53:19.067,2019/01/14 15:53:19.067
269,H,2019/01/14 15:53:47.107,2019/01/14 15:53:47.107
275,O,2019/01/14 15:54:28.418,2019/01/14 15:54:28.418
280,F,2019/01/14 15:56:39.919,2019/01/14 15:56:39.919
278,C,2019/01/14 15:56:41.947,2019/01/14 15:56:41.947
286,A,2019/01/14 16:00:00.000,2019/01/14 16:00:00.000
283,C,2019/01/14 16:03:05.821,2019/01/14 16:03:05.821
270,C,2019/01/14 16:03:41.770,2019/01/14 16:03:41.770
273,E,2019/01/14 16:07:51.278,2019/01/14 16:07:51.278
277,M,2019/01/14 16:08:10.688,2019/01/14 16:08:10.688
279,L,2019/01/14 16:08:13.859,2019/01/14 16:08:13.859
285,F,2019/01/14 16:09:01.370,2019/01/14 16:09:01.370
276,G,2019/01/14 16:15:13.713,2019/01/14 16:15:13.713
281,G,2019/01/14 16:15:40.118,2019/01/14 16:15:40.118
282,E,2019/01/14 16:18:09.199,2019/01/14 16:18:09.199
287,A,2019/01/14 16:20:00.000,2019/01/14 16:20:00.000
278,A,2019/01/14 16:23:45.211,2019/01/14 16:23:45.211
280,D,2019/01/14 16:26:26.671,2019/01/14 16:26:26.671
283,A,2019/01/14 16:27:26.420,2019/01/14 16:27:26.420
284,C,2019/01/14 16:27:50.284,2019/01/14 16:27:50.284
286,F,2019/01/14 16:28:01.465,2019/01/14 16:28:01.465
270,A,2019/01/14 16:29:55.465,2019/01/14 16:29:55.465
273,G,2019/01/14 16:32:16.299,2019/01/14 16:32:16.299
277,N,2019/01/14 16:37:10.567,2019/01/14 16:37:10.567
279,M,2019/01/14 16:38:42.073,2019/01/14 16:38:42.073
288,A,2019/01/14 16:40:00.000,2019/01/14 16:40:00.000
285,D,2019/01/14 16:41:47.142,2019/01/14 16:41:47.142
281,K,2019/01/14 16:42:58.629,2019/01/14 16:42:58.629
287,F,2019/01/14 16:43:58.516,2019/01/14 16:43:58.516
276,I,2019/01/14 16:46:26.876,2019/01/14 16:46:26.876
282,G,2019/01/14 16:49:48.760,2019/01/14 16:49:48.760
284,A,2019/01/14 16:52:31.425,2019/01/14 16:52:31.425
278,B,2019/01/14 16:55:41.961,2019/01/14 16:55:41.961
286,D,2019/01/14 16:57:20.589,2019/01/14 16:57:20.589
283,B,2019/01/14 16:58:49.075,2019/01/14 16:58:49.075
289,A,2019/01/14 17:00:00.000,2019/01/14 17:00:00.000
280,E,2019/01/14 17:00:20.188,2019/01/14 17:00:20.188
270,B,2019/01/14 17:05:21.099,2019/01/14 17:05:21.099
279,O,2019/01/14 17:05:27.643,2019/01/14 17:05:27.643
273,H,2019/01/14 17:05:50.686,2019/01/14 17:05:50.686
281,M,2019/01/14 17:09:41.562,2019/01/14 17:09:41.562
285,E,2019/01/14 17:11:25.665,2019/01/14 17:11:25.665
288,B,2019/01/14 17:12:52.941,2019/01/14 17:12:52.941
276,J,2019/01/14 17:14:31.058,2019/01/14 17:14:31.058
290,A,2019/01/14 17:20:00.000,2019/01/14 17:20:00.000
287,D,2019/01/14 17:20:33.199,2019/01/14 17:20:33.199
284,B,2019/01/14 17:21:26.845,2019/01/14 17:21:26.845
282,H,2019/01/14 17:22:06.367,2019/01/14 17:22:06.367
278,C,2019/01/14 17:27:43.561,2019/01/14 17:27:43.561
283,C,2019/01/14 17:28:07.380,2019/01/14 17:28:07.380
286,E,2019/01/14 17:28:14.389,2019/01/14 17:28:14.389
270,C,2019/01/14 17:29:05.011,2019/01/14 17:29:05.011
289,F,2019/01/14 17:29:32.006,2019/01/14 17:29:32.006
280,G,2019/01/14 17:31:13.616,2019/01/14 17:31:13.616
285,G,2019/01/14 17:37:27.100,2019/01/14 17:37:27.100
281,N,2019/01/14 17:39:11.916,2019/01/14 17:39:11.916
288,C,2019/01/14 17:39:52.622,2019/01/14 17:39:52.622
291,A,2019/01/14 17:40:00.000,2019/01/14 17:40:00.000
276,L,2019/01/14 17:48:09.564,2019/01/14 17:48:09.564
284,C,2019/01/14 17:51:48.722,2019/01/14 17:51:48.722
283,A,2019/01/14 17:55:36.046,2019/01/14 17:55:36.046
290,B,2019/01/14 17:55:44.303,2019/01/14 17:55:44.303
278,A,2019/01/14 17:56:52.161,2019/01/14 17:56:52.161
287,E,2019/01/14 17:57:33.145,2019/01/14 17:57:33.145
286,G,2019/01/14 17:59:27.246,2019/01/14 17:59:27.246
292,A,2019/01/14 18:00:00.000,2019/01/14 18:00:00.000
270,A,2019/01/14 18:00:04.784,2019/01/14 18:00:04.784
289,D,2019/01/14 18:02:18.320,2019/01/14 18:02:18.320
280,H,2019/01/14 18:02:21.627,2019/01/14 18:02:21.627
285,H,2019/01/14 18:07:42.925,2019/01/14 18:07:42.925
288,A,2019/01/14 18:09:27.865,2019/01/14 18:09:27.865
291,F,2019/01/14 18:11:51.778,2019/01/14 18:11:51.778
276,M,2019/01/14 18:19:29.443,2019/01/14 18:19:29.443
293,A,2019/01/14 18:20:00.000,2019/01/14 18:20:00.000
284,A,2019/01/14 18:21:34.973,2019/01/14 18:21:34.973
290,C,2019/01/14 18:21:43.279,2019/01/14 18:21:43.279
278,B,2019/01/14 18:23:03.494,2019/01/14 18:23:03.494
287,G,2019/01/14 18:27:45.452,2019/01/14 18:27:45.452
283,F,2019/01/14 18:28:28.463,2019/01/14 18:28:28.463
286,H,2019/01/14 18:28:45.786,2019/01/14 18:28:45.786
270,B,2019/01/14 18:30:21.357,2019/01/14 18:30:21.357
292,F,2019/01/14 18:31:17.727,2019/01/14 18:31:17.727
289,E,2019/01/14 18:31:50.100,2019/01/14 18:31:50.100
294,A,2019/01/14 18:40:00.000,2019/01/14 18:40:00.000
288,F,2019/01/14 18:41:48.914,2019/01/14 18:41:48.914
291,D,2019/01/14 18:44:54.757,2019/01/14 18:44:54.757
293,B,2019/01/14 18:49:14.149,2019/01/14 18:49:14.149
284,B,2019/01/14 18:49:58.931,2019/01/14 18:49:58.931
290,A,2019/01/14 18:50:23.808,2019/01/14 18:50:23.808
287,H,2019/01/14 18:54:44.769,2019/01/14 18:54:44.769
276,N,2019/01/14 18:55:41.070,2019/01/14 18:55:41.070
278,C,2019/01/14 18:56:05.067,2019/01/14 18:56:05.067
283,D,2019/01/14 18:57:35.988,2019/01/14 18:57:35.988
270,C,2019/01/14 18:59:25.438,2019/01/14 18:59:25.438
295,A,2019/01/14 19:00:00.000,2019/01/14 19:00:00.000
292,D,2019/01/14 19:02:22.636,2019/01/14 19:02:22.636
289,G,2019/01/14 19:03:20.321,2019/01/14 19:03:20.321
291,E,2019/01/14 19:12:57.547,2019/01/14 19:12:57.547
294,F,2019/01/14 19:13:21.741,2019/01/14 19:13:21.741
288,D,2019/01/14 19:14:26.815,2019/01/14 19:14:26.815
290,B,2019/01/14 19:19:33.618,2019/01/14 19:19:33.618
293,C,2019/01/14 19:19:51.132,2019/01/14 19:19:51.132
284,C,2019/01/14 19:22:26.002,2019/01/14 19:22:26.002
283,E,2019/01/14 19:24:46.757,2019/01/14 19:24:46.757
278,A,2019/01/14 19:27:25.875,2019/01/14 19:27:25.875
295,F,2019/01/14 19:27:35.386,2019/01/14 19:27:35.386
292,E,2019/01/14 19:27:53.954,2019/01/14 19:27:53.954
270,A,2019/01/14 19:28:39.141,2019/01/14 19:28:39.141
289,H,2019/01/14 19:30:55.911,2019/01/14 19:30:55.911
294,D,2019/01/14 19:38:31.687,2019/01/14 19:38:31.687
297,A,2019/01/14 19:40:00.000,2019/01/14 19:40:00.000
291,G,2019/01/14 19:44:35.091,2019/01/14 19:44:35.091
288,E,2019/01/14 19:45:29.869,2019/01/14 19:45:29.869
290,C,2019/01/14 19:50:17.333,2019/01/14 19:50:17.333
284,A,2019/01/14 19:50:53.203,2019/01/14 19:50:53.203
293,A,2019/01/14 19:54:16.734,2019/01/14 19:54:16.734
295,D,2019/01/14 19:55:47.915,2019/01/14 19:55:47.915
283,G,2019/01/14 19:55:49.989,2019/01/14 19:55:49.989
270,B,2019/01/14 19:58:52.504,2019/01/14 19:58:52.504
292,G,2019/01/14 19:59:13.913,2019/01/14 19:59:13.913
278,B,2019/01/14 19:59:29.999,2019/01/14 19:59:29.999
298,A,2019/01/14 20:00:00.000,2019/01/14 20:00:00.000
297,F,2019/01/14 20:08:09.916,2019/01/14 20:08:09.916
294,E,2019/01/14 20:10:00.201,2019/01/14 20:10:00.201
288,G,2019/01/14 20:12:01.679,2019/01/14 20:12:01.679
291,I,2019/01/14 20:15:03.396,2019/01/14 20:15:03.396
290,A,2019/01/14 20:15:51.183,2019/01/14 20:15:51.183
284,F,2019/01/14 20:15:53.037,2019/01/14 20:15:53.037
299,A,2019/01/14 20:20:00.000,2019/01/14 20:20:00.000
298,B,2019/01/14 20:24:40.817,2019/01/14 20:24:40.817
293,F,2019/01/14 20:25:29.330,2019/01/14 20:25:29.330
292,H,2019/01/14 20:26:11.365,2019/01/14 20:26:11.365
270,C,2019/01/14 20:26:48.065,2019/01/14 20:26:48.065
278,C,2019/01/14 20:27:44.578,2019/01/14 20:27:44.578
283,H,2019/01/14 20:31:33.353,2019/01/14 20:31:33.353
295,E,2019/01/14 20:34:01.377,2019/01/14 20:34:01.377
300,A,2019/01/14 20:40:00.000,2019/01/14 20:40:00.000
288,I,2019/01/14 20:40:37.579,2019/01/14 20:40:37.579
290,B,2019/01/14 20:40:59.509,2019/01/14 20:40:59.509
294,G,2019/01/14 20:41:04.386,2019/01/14 20:41:04.386
291,J,2019/01/14 20:41:40.539,2019/01/14 20:41:40.539
284,D,2019/01/14 20:42:32.748,2019/01/14 20:42:32.748
297,D,2019/01/14 20:42:55.277,2019/01/14 20:42:55.277
299,F,2019/01/14 20:49:47.493,2019/01/14 20:49:47.493
278,A,2019/01/14 20:54:02.956,2019/01/14 20:54:02.956
270,A,2019/01/14 20:54:22.018,2019/01/14 20:54:22.018
293,D,2019/01/14 20:54:22.673,2019/01/14 20:54:22.673
301,A,2019/01/14 21:00:00.000,2019/01/14 21:00:00.000
298,C,2019/01/14 21:02:02.165,2019/01/14 21:02:02.165
295,G,2019/01/14 21:02:26.984,2019/01/14 21:02:26.984
290,C,2019/01/14 21:08:30.445,2019/01/14 21:08:30.445
300,F,2019/01/14 21:08:32.221,2019/01/14 21:08:32.221
291,K,2019/01/14 21:09:49.580,2019/01/14 21:09:49.580
288,J,2019/01/14 21:10:38.489,2019/01/14 21:10:38.489
297,E,2019/01/14 21:10:57.702,2019/01/14 21:10:57.702
294,L,2019/01/14 21:12:33.843,2019/01/14 21:12:33.843
284,E,2019/01/14 21:13:24.163,2019/01/14 21:13:24.163
299,D,2019/01/14 21:17:21.471,2019/01/14 21:17:21.471
302,A,2019/01/14 21:20:00.000,2019/01/14 21:20:00.000
296,F,2019/01/14 21:20:22.068,2019/01/14 21:20:22.068
278,F,2019/01/14 21:21:28.389,2019/01/14 21:21:28.389
293,E,2019/01/14 21:26:00.313,2019/01/14 21:26:00.313
270,F,2019/01/14 21:27:31.781,2019/01/14 21:27:31.781
301,F,2019/01/14 21:29:48.294,2019/01/14 21:29:48.294
298,A,2019/01/14 21:33:36.884,2019/01/14 21:33:36.884
290,A,2019/01/14 21:36:21.963,2019/01/14 21:36:21.963
303,A,2019/01/14 21:40:00.000,2019/01/14 21:40:00.000
291,M,2019/01/14 21:42:04.974,2019/01/14 21:42:04.974
300,D,2019/01/14 21:42:11.072,2019/01/14 21:42:11.072
297,G,2019/01/14 21:42:30.142,2019/01/14 21:42:30.142
294,M,2019/01/14 21:42:37.168,2019/01/14 21:42:37.168
284,G,2019/01/14 21:43:10.420,2019/01/14 21:43:10.420
288,L,2019/01/14 21:46:24.115,2019/01/14 21:46:24.115
302,B,2019/01/14 21:48:27.537,2019/01/14 21:48:27.537
278,D,2019/01/14 21:51:09.514,2019/01/14 21:51:09.514
299,E,2019/01/14 21:51:39.925,2019/01/14 21:51:39.925
296,D,2019/01/14 21:51:45.501,2019/01/14 21:51:45.501
293,G,2019/01/14 21:54:12.807,2019/01/14 21:54:12.807
270,D,2019/01/14 21:56:06.984,2019/01/14 21:56:06.984
301,D,2019/01/14 21:58:56.804,2019/01/14 21:58:56.804
304,A,2019/01/14 22:00:00.000,2019/01/14 22:00:00.000
298,B,2019/01/14 22:01:59.838,2019/01/14 22:01:59.838
291,N,2019/01/14 22:05:32.866,2019/01/14 22:05:32.866
290,B,2019/01/14 22:05:56.101,2019/01/14 22:05:56.101
300,E,2019/01/14 22:08:28.916,2019/01/14 22:08:28.916
303,B,2019/01/14 22:11:23.899,2019/01/14 22:11:23.899
284,K,2019/01/14 22:13:01.115,2019/01/14 22:13:01.115
294,O,2019/01/14 22:13:33.553,2019/01/14 22:13:33.553
297,I,2019/01/14 22:15:18.865,2019/01/14 22:15:18.865
296,E,2019/01/14 22:16:24.453,2019/01/14 22:16:24.453
302,C,2019/01/14 22:16:43.771,2019/01/14 22:16:43.771
278,E,2019/01/14 22:18:38.506,2019/01/14 22:18:38.506
288,M,2019/01/14 22:19:21.014,2019/01/14 22:19:21.014
299,G,2019/01/14 22:20:16.970,2019/01/14 22:20:16.970
293,I,2019/01/14 22:22:54.142,2019/01/14 22:22:54.142
301,E,2019/01/14 22:23:35.349,2019/01/14 22:23:35.349
304,B,2019/01/14 22:24:43.776,2019/01/14 22:24:43.776
270,E,2019/01/14 22:25:50.113,2019/01/14 22:25:50.113
298,C,2019/01/14 22:31:05.507,2019/01/14 22:31:05.507
300,G,2019/01/14 22:34:44.793,2019/01/14 22:34:44.793
290,C,2019/01/14 22:37:31.999,2019/01/14 22:37:31.999
284,M,2019/01/14 22:38:46.320,2019/01/14 22:38:46.320
303,C,2019/01/14 22:39:52.762,2019/01/14 22:39:52.762
306,A,2019/01/14 22:40:00.000,2019/01/14 22:40:00.000
297,J,2019/01/14 22:42:13.000,2019/01/14 22:42:13.000
296,G,2019/01/14 22:44:00.401,2019/01/14 22:44:00.401
302,A,2019/01/14 22:46:05.949,2019/01/14 22:46:05.949
278,G,2019/01/14 22:47:51.721,2019/01/14 22:47:51.721
288,N,2019/01/14 22:49:10.196,2019/01/14 22:49:10.196
299,H,2019/01/14 22:49:45.334,2019/01/14 22:49:45.334
298,A,2019/01/14 22:51:06.594,2019/01/14 22:51:06.594
304,C,2019/01/14 22:51:41.340,2019/01/14 22:51:41.340
301,G,2019/01/14 22:51:44.569,2019/01/14 22:51:44.569
293,J,2019/01/14 22:53:01.259,2019/01/14 22:53:01.259
270,G,2019/01/14 22:55:19.804,2019/01/14 22:55:19.804
307,A,2019/01/14 23:00:00.000,2019/01/14 23:00:00.000
303,A,2019/01/14 23:03:41.254,2019/01/14 23:03:41.254
290,A,2019/01/14 23:04:37.522,2019/01/14 23:04:37.522
297,L,2019/01/14 23:07:18.796,2019/01/14 23:07:18.796
300,H,2019/01/14 23:10:16.176,2019/01/14 23:10:16.176
284,N,2019/01/14 23:11:17.370,2019/01/14 23:11:17.370
306,F,2019/01/14 23:12:26.019,2019/01/14 23:12:26.019
296,H,2019/01/14 23:16:09.641,2019/01/14 23:16:09.641
298,F,2019/01/14 23:16:31.655,2019/01/14 23:16:31.655
278,I,2019/01/14 23:16:31.792,2019/01/14 23:16:31.792
302,B,2019/01/14 23:19:49.553,2019/01/14 23:19:49.553
308,A,2019/01/14 23:20:00.000,2019/01/14 23:20:00.000
304,A,2019/01/14 23:21:20.992,2019/01/14 23:21:20.992
270,H,2019/01/14 23:22:08.370,2019/01/14 23:22:08.370
301,H,2019/01/14 23:22:11.043,2019/01/14 23:22:11.043
293,K,2019/01/14 23:28:25.453,2019/01/14 23:28:25.453
307,F,2019/01/14 23:28:27.394,2019/01/14 23:28:27.394
297,M,2019/01/14 23:32:31.080,2019/01/14 23:32:31.080
290,B,2019/01/14 23:33:22.903,2019/01/14 23:33:22.903
303,F,2019/01/14 23:34:58.230,2019/01/14 23:34:58.230
309,A,2019/01/14 23:40:00.000,2019/01/14 23:40:00.000
298,D,2019/01/14 23:43:25.322,2019/01/14 23:43:25.322
306,D,2019/01/14 23:43:30.705,2019/01/14 23:43:30.705
278,J,2019/01/14 23:47:54.387,2019/01/14 23:47:54.387
304,B,2019/01/14 23:50:17.897,2019/01/14 23:50:17.897
308,F,2019/01/14 23:52:25.692,2019/01/14 23:52:25.692
293,M,2019/01/14 23:53:02.129,2019/01/14 23:53:02.129
302,C,2019/01/14 23:53:17.321,2019/01/14 23:53:17.321
307,D,2019/01/14 23:56:42.355,2019/01/14 23:56:42.355
310,A,2019/01/15 00:00:00.000,2019/01/15 00:00:00.000
290,C,2019/01/15 00:03:34.800,2019/01/15 00:03:34.800
297,N,2019/01/15 00:05:43.048,2019/01/15 00:05:43.048
309,B,2019/01/15 00:06:52.880,2019/01/15 00:06:52.880
298,E,2019/01/15 00:10:09.114,2019/01/15 00:10:09.114
303,D,2019/01/15 00:10:21.954,2019/01/15 00:10:21.954
278,L,2019/01/15 00:13:39.180,2019/01/15 00:13:39.180
306,E,2019/01/15 00:14:20.159,2019/01/15 00:14:20.159
293,O,2019/01/15 00:18:00.526,2019/01/15 00:18:00.526
305,F,2019/01/15 00:18:38.050,2019/01/15 00:18:38.050
311,A,2019/01/15 00:20:00.000,2019/01/15 00:20:00.000
304,C,2019/01/15 00:21:10.653,2019/01/15 00:21:10.653
310,F,2019/01/15 00:23:28.620,2019/01/15 00:23:28.620
308,D,2019/01/15 00:25:43.750,2019/01/15 00:25:43.750
302,A,2019/01/15 00:26:47.376,2019/01/15 00:26:47.376
307,E,2019/01/15 00:30:47.912,2019/01/15 00:30:47.912
290,A,2019/01/15 00:33:59.193,2019/01/15 00:33:59.193
309,C,2019/01/15 00:38:24.558,2019/01/15 00:38:24.558
312,A,2019/01/15 00:40:00.000,2019/01/15 00:40:00.000
306,G,2019/01/15 00:41:19.562,2019/01/15 00:41:19.562
303,E,2019/01/15 00:43:37.030,2019/01/15 00:43:37.030
298,G,2019/01/15 00:44:24.372,2019/01/15 00:44:24.372
305,D,2019/01/15 00:46:40.973,2019/01/15 00:46:40.973
278,M,2019/01/15 00:48:47.881,2019/01/15 00:48:47.881
311,F,2019/01/15 00:48:59.600,2019/01/15 00:48:59.600
308,E,2019/01/15 00:50:23.180,2019/01/15 00:50:23.180
304,A,2019/01/15 00:51:12.695,2019/01/15 00:51:12.695
310,D,2019/01/15 00:53:01.287,2019/01/15 00:53:01.287
302,B,2019/01/15 00:56:30.652,2019/01/15 00:56:30.652
307,G,2019/01/15 00:58:53.550,2019/01/15 00:58:53.550
290,F,2019/01/15 01:04:47.410,2019/01/15 01:04:47.410
309,A,2019/01/15 01:08:35.189,2019/01/15 01:08:35.189
306,L,2019/01/15 01:10:58.161,2019/01/15 01:10:58.161
312,B,2019/01/15 01:11:12.944,2019/01/15 01:11:12.944
305,E,2019/01/15 01:13:15.293,2019/01/15 01:13:15.293
303,G,2019/01/15 01:14:57.821,2019/01/15 01:14:57.821
308,G,2019/01/15 01:15:23.352,2019/01/15 01:15:23.352
298,H,2019/01/15 01:15:57.044,2019/01/15 01:15:57.044
311,D,2019/01/15 01:18:12.257,2019/01/15 01:18:12.257
278,O,2019/01/15 01:19:14.311,2019/01/15 01:19:14.311
314,A,2019/01/15 01:20:00.000,2019/01/15 01:20:00.000
310,E,2019/01/15 01:20:16.562,2019/01/15 01:20:16.562
304,F,2019/01/15 01:21:09.831,2019/01/15 01:21:09.831
302,C,2019/01/15 01:24:46.665,2019/01/15 01:24:46.665
307,I,2019/01/15 01:29:22.087,2019/01/15 01:29:22.087
290,D,2019/01/15 01:34:53.480,2019/01/15 01:34:53.480
315,A,2019/01/15 01:40:00.000,2019/01/15 01:40:00.000
309,B,2019/01/15 01:40:14.758,2019/01/15 01:40:14.758
312,C,2019/01/15 01:40:54.182,2019/01/15 01:40:54.182
305,G,2019/01/15 01:43:39.400,2019/01/15 01:43:39.400
308,L,2019/01/15 01:44:47.279,2019/01/15 01:44:47.279
303,H,2019/01/15 01:46:34.110,2019/01/15 01:46:34.110
306,M,2019/01/15 01:46:55.261,2019/01/15 01:46:55.261
302,A,2019/01/15 01:49:55.926,2019/01/15 01:49:55.926
314,F,2019/01/15 01:50:32.228,2019/01/15 01:50:32.228
310,G,2019/01/15 01:51:13.716,2019/01/15 01:51:13.716
304,D,2019/01/15 01:52:58.472,2019/01/15 01:52:58.472
307,J,2019/01/15 01:56:25.574,2019/01/15 01:56:25.574
316,A,2019/01/15 02:00:00.000,2019/01/15 02:00:00.000
290,E,2019/01/15 02:02:55.855,2019/01/15 02:02:55.855
315,F,2019/01/15 02:09:28.135,2019/01/15 02:09:28.135
309,C,2019/01/15 02:10:26.861,2019/01/15 02:10:26.861
306,O,2019/01/15 02:13:58.002,2019/01/15 02:13:58.002
312,A,2019/01/15 02:14:19.021,2019/01/15 02:14:19.021
305,H,2019/01/15 02:14:40.658,2019/01/15 02:14:40.658
302,B,2019/01/15 02:16:40.777,2019/01/15 02:16:40.777
308,M,2019/01/15 02:16:55.550,2019/01/15 02:16:55.550
310,I,2019/01/15 02:19:06.858,2019/01/15 02:19:06.858
317,A,2019/01/15 02:20:00.000,2019/01/15 02:20:00.000
314,D,2019/01/15 02:21:53.032,2019/01/15 02:21:53.032
307,L,2019/01/15 02:22:43.966,2019/01/15 02:22:43.966
304,E,2019/01/15 02:26:05.545,2019/01/15 02:26:05.545
290,G,2019/01/15 02:30:54.904,2019/01/15 02:30:54.904
316,F,2019/01/15 02:31:34.153,2019/01/15 02:31:34.153
309,A,2019/01/15 02:38:05.664,2019/01/15 02:38:05.664
315,D,2019/01/15 02:39:55.455,2019/01/15 02:39:55.455
318,A,2019/01/15 02:40:00.000,2019/01/15 02:40:00.000
308,O,2019/01/15 02:43:51.050,2019/01/15 02:43:51.050
312,F,2019/01/15 02:45:08.114,2019/01/15 02:45:08.114
317,B,2019/01/15 02:46:00.540,2019/01/15 02:46:00.540
302,C,2019/01/15 02:48:16.508,2019/01/15 02:48:16.508
310,J,2019/01/15 02:51:03.266,2019/01/15 02:51:03.266
314,E,2019/01/15 02:53:42.836,2019/01/15 02:53:42.836
307,M,2019/01/15 02:53:49.803,2019/01/15 02:53:49.803
316,D,2019/01/15 02:57:28.948,2019/01/15 02:57:28.948
290,I,2019/01/15 02:57:56.259,2019/01/15 02:57:56.259
313,G,2019/01/15 02:58:46.517,2019/01/15 02:58:46.517
304,G,2019/01/15 02:59:34.555,2019/01/15 02:59:34.555
319,A,2019/01/15 03:00:00.000,2019/01/15 03:00:00.000
315,E,2019/01/15 03:05:34.659,2019/01/15 03:05:34.659
309,F,2019/01/15 03:08:49.936,2019/01/15 03:08:49.936
318,F,2019/01/15 03:12:05.336,2019/01/15 03:12:05.336
317,C,2019/01/15 03:15:10.048,2019/01/15 03:15:10.048
312,D,2019/01/15 03:15:16.428,2019/01/15 03:15:16.428
302,A,2019/01/15 03:19:08.657,2019/01/15 03:19:08.657
310,L,2019/01/15 03:19:48.535,2019/01/15 03:19:48.535
320,A,2019/01/15 03:20:00.000,2019/01/15 03:20:00.000
314,G,2019/01/15 03:20:58.982,2019/01/15 03:20:58.982
307,N,2019/01/15 03:22:36.136,2019/01/15 03:22:36.136
304,H,2019/01/15 03:26:06.040,2019/01/15 03:26:06.040
313,L,2019/01/15 03:26:38.467,2019/01/15 03:26:38.467
290,J,2019/01/15 03:28:30.738,2019/01/15 03:28:30.738
319,F,2019/01/15 03:29:08.226,2019/01/15 03:29:08.226
315,G,2019/01/15 03:35:18.607,2019/01/15 03:35:18.607
321,A,2019/01/15 03:40:00.000,2019/01/15 03:40:00.000
309,D,2019/01/15 03:41:04.287,2019/01/15 03:41:04.287
312,E,2019/01/15 03:45:58.444,2019/01/15 03:45:58.444
320,F,2019/01/15 03:46:06.366,2019/01/15 03:46:06.366
318,D,2019/01/15 03:46:27.308,2019/01/15 03:46:27.308
317,A,2019/01/15 03:48:42.873,2019/01/15 03:48:42.873
302,F,2019/01/15 03:50:21.118,2019/01/15 03:50:21.118
310,M,2019/01/15 03:50:50.165,2019/01/15 03:50:50.165
313,M,2019/01/15 03:51:26.705,2019/01/15 03:51:26.705
314,H,2019/01/15 03:53:27.039,2019/01/15 03:53:27.039
290,L,2019/01/15 03:54:04.853,2019/01/15 03:54:04.853
