case,activity,timestamp,completeTime,first,second,country
249,C,2019/01/13 20:00:15.655,2019/01/13 20:00:15.655,198,238,Greece
239,O,2019/01/13 20:03:20.058,2019/01/13 20:03:20.058,181,99,United States
245,F,2019/01/13 20:06:09.697,2019/01/13 20:06:09.697,52,175,British Virgin Islands
246,D,2019/01/13 20:07:16.633,2019/01/13 20:07:16.633,116,221,Curaçao
242,K,2019/01/13 20:11:16.355,2019/01/13 20:11:16.355,197,113,Kazakhstan
243,J,2019/01/13 20:14:07.297,2019/01/13 20:14:07.297,24,187,Costa Rica
235,J,2019/01/13 20:19:41.770,2019/01/13 20:19:41.770,203,77,Thailand
236,N,2019/01/13 20:27:20.125,2019/01/13 20:27:20.125,97,240,Pakistan
241,C,2019/01/13 20:29:25.473,2019/01/13 20:29:25.473,196,117,Suriname
249,A,2019/01/13 20:30:42.141,2019/01/13 20:30:42.141,22,47,United Kingdom
247,G,2019/01/13 20:31:35.566,2019/01/13 20:31:35.566,209,83,Palestinian Territories
246,F,2019/01/13 20:39:16.497,2019/01/13 20:39:16.497,58,89,Morocco
245,E,2019/01/13 20:44:32.428,2019/01/13 20:44:32.428,115,55,Liberia
242,M,2019/01/13 20:45:38.259,2019/01/13 20:45:38.259,212,91,Niue
235,K,2019/01/13 20:47:05.885,2019/01/13 20:47:05.885,210,173,Paraguay
243,K,2019/01/13 20:47:30.412,2019/01/13 20:47:30.412,243,229,São Tomé and Príncipe
249,B,2019/01/13 20:59:46.681,2019/01/13 20:59:46.681,20,250,São Tomé and Príncipe
241,A,2019/01/13 21:04:08.503,2019/01/13 21:04:08.503,88,158,St. Martin
247,I,2019/01/13 21:05:36.860,2019/01/13 21:05:36.860,28,6,Mexico
245,G,2019/01/13 21:08:47.596,2019/01/13 21:08:47.596,173,222,Timor-Leste
242,O,2019/01/13 21:12:20.540,2019/01/13 21:12:20.540,16,248,Jersey
246,E,2019/01/13 21:12:46.634,2019/01/13 21:12:46.634,87,65,Bahamas
235,M,2019/01/13 21:17:49.290,2019/01/13 21:17:49.290,160,0,Montenegro
243,M,2019/01/13 21:18:30.337,2019/01/13 21:18:30.337,142,40,Réunion
249,C,2019/01/13 21:30:15.987,2019/01/13 21:30:15.987,145,148,Dominica
247,J,2019/01/13 21:35:58.301,2019/01/13 21:35:58.301,35,114,Iraq
245,H,2019/01/13 21:36:05.721,2019/01/13 21:36:05.721,16,165,Antigua & Barbuda
246,G,2019/01/13 21:40:38.989,2019/01/13 21:40:38.989,84,23,Bulgaria
241,D,2019/01/13 21:40:41.799,2019/01/13 21:40:41.799,96,192,St. Lucia
235,N,2019/01/13 21:46:58.751,2019/01/13 21:46:58.751,7,237,Guadeloupe
243,N,2019/01/13 21:50:58.439,2019/01/13 21:50:58.439,187,191,Côte d'Ivoire
249,A,2019/01/13 21:57:55.835,2019/01/13 21:57:55.835,88,118,Tanzania
241,F,2019/01/13 22:04:37.147,2019/01/13 22:04:37.147,70,211,Oman
247,L,2019/01/13 22:08:16.881,2019/01/13 22:08:16.881,246,132,Laos
246,H,2019/01/13 22:08:32.265,2019/01/13 22:08:32.265,73,142,Rwanda
249,D,2019/01/13 22:27:35.253,2019/01/13 22:27:35.253,72,124,Saudi Arabia
241,E,2019/01/13 22:30:07.582,2019/01/13 22:30:07.582,123,86,Chad
247,M,2019/01/13 22:38:15.883,2019/01/13 22:38:15.883,104,220,Netherlands
248,A,2019/01/13 22:54:59.064,2019/01/13 22:54:59.064,158,95,Japan
249,F,2019/01/13 22:59:20.616,2019/01/13 22:59:20.616,177,139,Pakistan
241,G,2019/01/13 23:06:33.666,2019/01/13 23:06:33.666,184,171,Cape Verde
247,O,2019/01/13 23:06:45.924,2019/01/13 23:06:45.924,70,125,South Korea
248,D,2019/01/13 23:24:21.088,2019/01/13 23:24:21.088,150,230,Oman
249,E,2019/01/13 23:30:10.349,2019/01/13 23:30:10.349,168,178,Luxembourg
241,I,2019/01/13 23:31:36.352,2019/01/13 23:31:36.352,132,95,Curaçao
248,F,2019/01/13 23:56:56.877,2019/01/13 23:56:56.877,179,254,Belize
241,J,2019/01/14 00:02:27.331,2019/01/14 00:02:27.331,6,51,Paraguay
249,G,2019/01/14 00:05:44.187,2019/01/14 00:05:44.187,223,83,Cuba
248,E,2019/01/14 00:26:55.412,2019/01/14 00:26:55.412,211,183,Japan
241,K,2019/01/14 00:35:46.203,2019/01/14 00:35:46.203,35,205,Tajikistan
249,I,2019/01/14 00:36:43.781,2019/01/14 00:36:43.781,76,191,Bahrain
248,G,2019/01/14 01:02:02.841,2019/01/14 01:02:02.841,255,102,Wallis & Futuna
249,J,2019/01/14 01:02:54.926,2019/01/14 01:02:54.926,135,182,Turkmenistan
241,M,2019/01/14 01:05:08.066,2019/01/14 01:05:08.066,73,179,Latvia
248,I,2019/01/14 01:25:42.407,2019/01/14 01:25:42.407,111,7,Ghana
249,K,2019/01/14 01:31:42.866,2019/01/14 01:31:42.866,15,162,Greece
241,O,2019/01/14 01:33:18.377,2019/01/14 01:33:18.377,81,169,Liberia
248,J,2019/01/14 01:52:47.867,2019/01/14 01:52:47.867,152,211,Qatar
249,M,2019/01/14 02:04:45.868,2019/01/14 02:04:45.868,158,107,Lesotho
248,L,2019/01/14 02:22:19.600,2019/01/14 02:22:19.600,108,113,Laos
249,N,2019/01/14 02:37:14.941,2019/01/14 02:37:14.941,121,3,Austria
248,M,2019/01/14 02:55:31.333,2019/01/14 02:55:31.333,111,234,Puerto Rico
248,O,2019/01/14 03:21:57.444,2019/01/14 03:21:57.444,71,192,Angola
250,A,2019/01/14 04:00:00.000,2019/01/14 04:00:00.000,207,50,Diego Garcia
250,F,2019/01/14 04:32:37.844,2019/01/14 04:32:37.844,235,153,Uzbekistan
252,A,2019/01/14 04:40:00.000,2019/01/14 04:40:00.000,116,223,Costa Rica
250,D,2019/01/14 05:02:30.844,2019/01/14 05:02:30.844,25,110,American Samoa
252,F,2019/01/14 05:10:24.573,2019/01/14 05:10:24.573,238,120,Bangladesh
254,A,2019/01/14 05:20:00.000,2019/01/14 05:20:00.000,123,169,Monaco
250,E,2019/01/14 05:33:43.383,2019/01/14 05:33:43.383,202,138,Bolivia
252,D,2019/01/14 05:38:00.840,2019/01/14 05:38:00.840,129,133,Sint Maarten
255,A,2019/01/14 05:40:00.000,2019/01/14 05:40:00.000,51,147,Antarctica
254,F,2019/01/14 05:46:17.743,2019/01/14 05:46:17.743,70,133,Oman
256,A,2019/01/14 06:00:00.000,2019/01/14 06:00:00.000,208,213,Germany
250,G,2019/01/14 06:00:37.640,2019/01/14 06:00:37.640,13,208,Guatemala
252,E,2019/01/14 06:09:38.725,2019/01/14 06:09:38.725,118,62,Belize
255,F,2019/01/14 06:13:49.546,2019/01/14 06:13:49.546,157,140,Dominican Republic
254,D,2019/01/14 06:15:36.294,2019/01/14 06:15:36.294,76,62,Canary Islands
250,H,2019/01/14 06:23:36.094,2019/01/14 06:23:36.094,66,250,Jordan
256,B,2019/01/14 06:28:46.999,2019/01/14 06:28:46.999,134,113,Guam
251,F,2019/01/14 06:29:35.285,2019/01/14 06:29:35.285,218,154,American Samoa
252,G,2019/01/14 06:35:30.724,2019/01/14 06:35:30.724,143,150,Western Sahara
258,A,2019/01/14 06:40:00.000,2019/01/14 06:40:00.000,123,88,Bosnia & Herzegovina
255,D,2019/01/14 06:46:25.114,2019/01/14 06:46:25.114,174,155,U.S. Virgin Islands
254,E,2019/01/14 06:49:24.059,2019/01/14 06:49:24.059,2,24,Burkina Faso
256,C,2019/01/14 06:56:01.220,2019/01/14 06:56:01.220,0,173,St. Helena
259,A,2019/01/14 07:00:00.000,2019/01/14 07:00:00.000,185,231,Djibouti
252,H,2019/01/14 07:01:50.455,2019/01/14 07:01:50.455,104,161,Costa Rica
251,D,2019/01/14 07:03:47.232,2019/01/14 07:03:47.232,111,189,Samoa
258,B,2019/01/14 07:09:02.358,2019/01/14 07:09:02.358,64,139,Monaco
255,E,2019/01/14 07:16:52.783,2019/01/14 07:16:52.783,31,162,Bhutan
254,G,2019/01/14 07:19:02.942,2019/01/14 07:19:02.942,134,160,Cyprus
260,A,2019/01/14 07:20:00.000,2019/01/14 07:20:00.000,134,204,Martinique
256,A,2019/01/14 07:22:21.983,2019/01/14 07:22:21.983,57,56,Kosovo
259,F,2019/01/14 07:33:11.227,2019/01/14 07:33:11.227,21,198,Trinidad & Tobago
251,E,2019/01/14 07:36:00.824,2019/01/14 07:36:00.824,160,165,Brazil
258,C,2019/01/14 07:36:56.560,2019/01/14 07:36:56.560,222,219,Liberia
261,A,2019/01/14 07:40:00.000,2019/01/14 07:40:00.000,124,99,Svalbard & Jan Mayen
254,H,2019/01/14 07:43:09.173,2019/01/14 07:43:09.173,63,50,Solomon Islands
260,B,2019/01/14 07:47:43.269,2019/01/14 07:47:43.269,63,142,Trinidad & Tobago
257,E,2019/01/14 07:48:57.110,2019/01/14 07:48:57.110,168,211,Chile
255,G,2019/01/14 07:49:26.281,2019/01/14 07:49:26.281,238,31,New Caledonia
256,F,2019/01/14 07:52:43.791,2019/01/14 07:52:43.791,112,15,South Africa
259,D,2019/01/14 07:56:18.105,2019/01/14 07:56:18.105,224,35,Uruguay
262,A,2019/01/14 08:00:00.000,2019/01/14 08:00:00.000,6,162,Monaco
258,A,2019/01/14 08:02:01.452,2019/01/14 08:02:01.452,48,67,Solomon Islands
261,F,2019/01/14 08:06:27.348,2019/01/14 08:06:27.348,166,49,Albania
251,G,2019/01/14 08:10:39.938,2019/01/14 08:10:39.938,62,162,Croatia
260,C,2019/01/14 08:14:41.753,2019/01/14 08:14:41.753,134,35,St. Martin
257,G,2019/01/14 08:15:41.721,2019/01/14 08:15:41.721,165,243,Somalia
255,I,2019/01/14 08:16:17.203,2019/01/14 08:16:17.203,32,160,Slovenia
263,A,2019/01/14 08:20:00.000,2019/01/14 08:20:00.000,57,80,China
256,D,2019/01/14 08:22:05.599,2019/01/14 08:22:05.599,199,23,Gibraltar
253,F,2019/01/14 08:23:05.183,2019/01/14 08:23:05.183,19,174,Grenada
259,E,2019/01/14 08:26:13.836,2019/01/14 08:26:13.836,41,39,Tonga
262,B,2019/01/14 08:28:00.262,2019/01/14 08:28:00.262,180,26,Chad
258,B,2019/01/14 08:31:26.110,2019/01/14 08:31:26.110,37,114,Canada
251,H,2019/01/14 08:38:07.052,2019/01/14 08:38:07.052,168,21,Central African Republic
261,D,2019/01/14 08:39:03.433,2019/01/14 08:39:03.433,17,9,Ukraine
264,A,2019/01/14 08:40:00.000,2019/01/14 08:40:00.000,42,119,Christmas Island
255,J,2019/01/14 08:40:17.390,2019/01/14 08:40:17.390,80,159,Puerto Rico
260,A,2019/01/14 08:42:51.283,2019/01/14 08:42:51.283,110,56,Palestinian Territories
257,H,2019/01/14 08:44:58.872,2019/01/14 08:44:58.872,25,165,Cocos (Keeling) Islands
263,F,2019/01/14 08:49:23.693,2019/01/14 08:49:23.693,206,70,Canary Islands
256,E,2019/01/14 08:49:54.883,2019/01/14 08:49:54.883,118,7,Honduras
253,D,2019/01/14 08:52:11.009,2019/01/14 08:52:11.009,139,208,Vatican City
259,G,2019/01/14 08:58:56.998,2019/01/14 08:58:56.998,4,149,Libya
265,A,2019/01/14 09:00:00.000,2019/01/14 09:00:00.000,198,230,Haiti
262,C,2019/01/14 09:01:13.104,2019/01/14 09:01:13.104,98,138,Palestinian Territories
258,C,2019/01/14 09:04:59.435,2019/01/14 09:04:59.435,148,124,Angola
255,L,2019/01/14 09:05:45.130,2019/01/14 09:05:45.130,104,244,South Korea
264,B,2019/01/14 09:09:32.186,2019/01/14 09:09:32.186,192,51,Mauritius
260,B,2019/01/14 09:09:37.745,2019/01/14 09:09:37.745,116,166,Madagascar
261,E,2019/01/14 09:12:50.490,2019/01/14 09:12:50.490,132,82,St. Vincent & Grenadines
253,E,2019/01/14 09:16:16.413,2019/01/14 09:16:16.413,123,96,Turkey
256,G,2019/01/14 09:19:15.593,2019/01/14 09:19:15.593,255,122,Kazakhstan
266,A,2019/01/14 09:20:00.000,2019/01/14 09:20:00.000,25,78,Iceland
263,D,2019/01/14 09:22:43.263,2019/01/14 09:22:43.263,241,13,Angola
259,L,2019/01/14 09:27:10.981,2019/01/14 09:27:10.981,217,86,Turks & Caicos Islands
265,F,2019/01/14 09:30:39.858,2019/01/14 09:30:39.858,215,253,Sierra Leone
262,A,2019/01/14 09:33:07.350,2019/01/14 09:33:07.350,245,75,Uzbekistan
255,M,2019/01/14 09:37:24.708,2019/01/14 09:37:24.708,189,83,Kenya
264,C,2019/01/14 09:39:45.165,2019/01/14 09:39:45.165,40,244,Belize
260,C,2019/01/14 09:39:51.797,2019/01/14 09:39:51.797,138,71,Lebanon
267,A,2019/01/14 09:40:00.000,2019/01/14 09:40:00.000,151,116,St. Martin
261,G,2019/01/14 09:41:49.110,2019/01/14 09:41:49.110,33,239,Tristan da Cunha
266,B,2019/01/14 09:42:21.152,2019/01/14 09:42:21.152,153,210,Mexico
256,H,2019/01/14 09:44:42.012,2019/01/14 09:44:42.012,147,40,Laos
253,G,2019/01/14 09:47:25.735,2019/01/14 09:47:25.735,122,67,Sri Lanka
259,M,2019/01/14 09:50:56.672,2019/01/14 09:50:56.672,203,240,Laos
263,E,2019/01/14 09:52:50.967,2019/01/14 09:52:50.967,134,191,Switzerland
265,D,2019/01/14 09:59:26.249,2019/01/14 09:59:26.249,193,210,Turkmenistan
260,A,2019/01/14 10:08:25.680,2019/01/14 10:08:25.680,201,198,Guinea
262,B,2019/01/14 10:08:49.198,2019/01/14 10:08:49.198,19,158,Marshall Islands
267,B,2019/01/14 10:10:45.866,2019/01/14 10:10:45.866,143,210,São Tomé and Príncipe
266,C,2019/01/14 10:11:36.862,2019/01/14 10:11:36.862,58,83,Bulgaria
264,A,2019/01/14 10:11:48.987,2019/01/14 10:11:48.987,225,55,Myanmar (Burma)
255,N,2019/01/14 10:14:43.614,2019/01/14 10:14:43.614,42,242,Mexico
261,H,2019/01/14 10:15:09.671,2019/01/14 10:15:09.671,110,212,Denmark
259,N,2019/01/14 10:17:49.930,2019/01/14 10:17:49.930,159,130,Nigeria
253,K,2019/01/14 10:21:52.666,2019/01/14 10:21:52.666,66,33,Bahamas
263,G,2019/01/14 10:28:26.839,2019/01/14 10:28:26.839,132,83,Micronesia
265,E,2019/01/14 10:29:24.764,2019/01/14 10:29:24.764,143,200,Turkmenistan
262,C,2019/01/14 10:35:11.475,2019/01/14 10:35:11.475,123,101,Vanuatu
267,C,2019/01/14 10:38:12.932,2019/01/14 10:38:12.932,106,255,Sierra Leone
270,A,2019/01/14 10:40:00.000,2019/01/14 10:40:00.000,130,43,Slovakia
266,A,2019/01/14 10:41:26.863,2019/01/14 10:41:26.863,151,47,Madagascar
260,B,2019/01/14 10:42:08.842,2019/01/14 10:42:08.842,23,22,Ecuador
264,F,2019/01/14 10:45:14.848,2019/01/14 10:45:14.848,47,113,Solomon Islands
253,M,2019/01/14 10:52:26.608,2019/01/14 10:52:26.608,199,19,Romania
263,L,2019/01/14 10:57:23.533,2019/01/14 10:57:23.533,158,106,St. Martin
265,G,2019/01/14 10:58:34.816,2019/01/14 10:58:34.816,54,244,North Korea
271,A,2019/01/14 11:00:00.000,2019/01/14 11:00:00.000,112,114,Kenya
262,A,2019/01/14 11:03:56.047,2019/01/14 11:03:56.047,198,126,Djibouti
264,D,2019/01/14 11:08:44.654,2019/01/14 11:08:44.654,181,93,Ukraine
267,A,2019/01/14 11:09:28.412,2019/01/14 11:09:28.412,34,78,Montserrat
270,B,2019/01/14 11:10:34.977,2019/01/14 11:10:34.977,40,15,Ghana
266,F,2019/01/14 11:12:18.613,2019/01/14 11:12:18.613,117,235,Swaziland
260,C,2019/01/14 11:14:32.621,2019/01/14 11:14:32.621,165,162,Ghana
272,A,2019/01/14 11:20:00.000,2019/01/14 11:20:00.000,63,237,Cape Verde
253,O,2019/01/14 11:24:39.789,2019/01/14 11:24:39.789,91,174,Kazakhstan
263,M,2019/01/14 11:26:09.600,2019/01/14 11:26:09.600,184,157,Germany
271,F,2019/01/14 11:28:28.473,2019/01/14 11:28:28.473,161,101,Marshall Islands
265,H,2019/01/14 11:29:07.983,2019/01/14 11:29:07.983,119,59,Turks & Caicos Islands
262,F,2019/01/14 11:30:09.817,2019/01/14 11:30:09.817,225,255,Ethiopia
267,F,2019/01/14 11:34:46.745,2019/01/14 11:34:46.745,147,158,Belarus
273,A,2019/01/14 11:40:00.000,2019/01/14 11:40:00.000,176,90,Bahamas
270,C,2019/01/14 11:40:10.262,2019/01/14 11:40:10.262,104,17,Finland
260,A,2019/01/14 11:44:06.714,2019/01/14 11:44:06.714,199,71,Tonga
266,D,2019/01/14 11:45:07.133,2019/01/14 11:45:07.133,15,147,Bolivia
272,F,2019/01/14 11:53:43.382,2019/01/14 11:53:43.382,200,251,Cameroon
263,O,2019/01/14 11:55:35.503,2019/01/14 11:55:35.503,115,242,Seychelles
262,D,2019/01/14 11:55:43.198,2019/01/14 11:55:43.198,80,106,Papua New Guinea
274,A,2019/01/14 12:00:00.000,2019/01/14 12:00:00.000,247,156,Cayman Islands
267,D,2019/01/14 12:00:47.489,2019/01/14 12:00:47.489,130,148,Kazakhstan
268,F,2019/01/14 12:03:53.410,2019/01/14 12:03:53.410,66,209,Ascension Island
271,D,2019/01/14 12:05:20.711,2019/01/14 12:05:20.711,141,25,Central African Republic
270,A,2019/01/14 12:06:03.369,2019/01/14 12:06:03.369,99,42,Solomon Islands
260,F,2019/01/14 12:10:29.601,2019/01/14 12:10:29.601,131,165,South Georgia & South Sandwich Islands
273,B,2019/01/14 12:11:15.529,2019/01/14 12:11:15.529,83,75,Samoa
266,E,2019/01/14 12:14:40.535,2019/01/14 12:14:40.535,128,9,Finland
275,A,2019/01/14 12:20:00.000,2019/01/14 12:20:00.000,242,111,Pakistan
262,E,2019/01/14 12:25:48.794,2019/01/14 12:25:48.794,31,197,Swaziland
274,F,2019/01/14 12:27:56.425,2019/01/14 12:27:56.425,230,241,Uruguay
267,E,2019/01/14 12:29:24.752,2019/01/14 12:29:24.752,138,163,Réunion
272,D,2019/01/14 12:30:23.671,2019/01/14 12:30:23.671,242,186,Bosnia & Herzegovina
271,E,2019/01/14 12:33:51.055,2019/01/14 12:33:51.055,3,43,Poland
268,D,2019/01/14 12:34:25.243,2019/01/14 12:34:25.243,106,18,St. Lucia
270,B,2019/01/14 12:34:43.227,2019/01/14 12:34:43.227,155,2,Hungary
273,C,2019/01/14 12:38:48.734,2019/01/14 12:38:48.734,13,222,Jersey
276,A,2019/01/14 12:40:00.000,2019/01/14 12:40:00.000,27,230,Senegal
260,D,2019/01/14 12:44:31.812,2019/01/14 12:44:31.812,250,218,Guadeloupe
266,G,2019/01/14 12:50:24.174,2019/01/14 12:50:24.174,62,208,Algeria
275,F,2019/01/14 12:50:47.654,2019/01/14 12:50:47.654,196,197,Åland Islands
262,G,2019/01/14 12:54:21.391,2019/01/14 12:54:21.391,8,156,St. Kitts & Nevis
274,D,2019/01/14 12:55:10.584,2019/01/14 12:55:10.584,182,134,Angola
270,C,2019/01/14 12:57:27.386,2019/01/14 12:57:27.386,39,51,Nepal
267,G,2019/01/14 13:00:01.969,2019/01/14 13:00:01.969,217,60,Libya
271,G,2019/01/14 13:02:28.072,2019/01/14 13:02:28.072,131,232,Monaco
272,E,2019/01/14 13:03:26.406,2019/01/14 13:03:26.406,3,164,Hong Kong SAR China
268,E,2019/01/14 13:04:45.753,2019/01/14 13:04:45.753,148,36,Senegal
273,A,2019/01/14 13:11:18.933,2019/01/14 13:11:18.933,254,241,Western Sahara
276,B,2019/01/14 13:12:45.807,2019/01/14 13:12:45.807,87,40,Laos
260,E,2019/01/14 13:14:04.390,2019/01/14 13:14:04.390,102,251,Bahamas
278,A,2019/01/14 13:20:00.000,2019/01/14 13:20:00.000,13,197,Zimbabwe
262,K,2019/01/14 13:23:47.702,2019/01/14 13:23:47.702,223,45,France
269,A,2019/01/14 13:24:10.563,2019/01/14 13:24:10.563,150,162,Bahrain
266,H,2019/01/14 13:25:11.057,2019/01/14 13:25:11.057,163,249,Romania
274,E,2019/01/14 13:25:13.279,2019/01/14 13:25:13.279,25,74,Timor-Leste
275,D,2019/01/14 13:26:29.977,2019/01/14 13:26:29.977,36,168,Guinea-Bissau
270,A,2019/01/14 13:26:38.047,2019/01/14 13:26:38.047,237,12,Mayotte
267,H,2019/01/14 13:28:17.931,2019/01/14 13:28:17.931,251,117,Honduras
271,I,2019/01/14 13:30:12.334,2019/01/14 13:30:12.334,61,180,Congo - Brazzaville
272,G,2019/01/14 13:34:10.784,2019/01/14 13:34:10.784,3,199,Vatican City
268,G,2019/01/14 13:34:46.276,2019/01/14 13:34:46.276,230,32,Kenya
276,C,2019/01/14 13:37:30.949,2019/01/14 13:37:30.949,248,72,Solomon Islands
279,A,2019/01/14 13:40:00.000,2019/01/14 13:40:00.000,123,3,Curaçao
260,G,2019/01/14 13:42:28.489,2019/01/14 13:42:28.489,241,254,Bhutan
273,B,2019/01/14 13:45:32.424,2019/01/14 13:45:32.424,230,160,Jamaica
278,B,2019/01/14 13:49:53.078,2019/01/14 13:49:53.078,71,41,Georgia
274,G,2019/01/14 13:53:32.571,2019/01/14 13:53:32.571,232,98,Tanzania
269,F,2019/01/14 13:54:19.117,2019/01/14 13:54:19.117,189,241,Mauritius
262,M,2019/01/14 13:54:46.506,2019/01/14 13:54:46.506,251,135,Tokelau
270,B,2019/01/14 13:56:28.364,2019/01/14 13:56:28.364,40,18,Cambodia
275,E,2019/01/14 13:56:59.717,2019/01/14 13:56:59.717,249,193,Thailand
271,J,2019/01/14 14:01:04.055,2019/01/14 14:01:04.055,169,41,Nauru
276,A,2019/01/14 14:05:31.673,2019/01/14 14:05:31.673,128,58,Austria
272,L,2019/01/14 14:05:58.260,2019/01/14 14:05:58.260,59,34,Faroe Islands
268,H,2019/01/14 14:07:19.379,2019/01/14 14:07:19.379,7,193,Nicaragua
279,F,2019/01/14 14:11:42.638,2019/01/14 14:11:42.638,42,248,Peru
260,H,2019/01/14 14:12:37.231,2019/01/14 14:12:37.231,127,51,St. Vincent & Grenadines
273,C,2019/01/14 14:15:28.368,2019/01/14 14:15:28.368,233,158,Réunion
278,C,2019/01/14 14:16:54.255,2019/01/14 14:16:54.255,33,15,Mauritius
281,A,2019/01/14 14:20:00.000,2019/01/14 14:20:00.000,225,171,Indonesia
262,O,2019/01/14 14:23:50.215,2019/01/14 14:23:50.215,189,54,British Indian Ocean Territory
274,H,2019/01/14 14:24:38.269,2019/01/14 14:24:38.269,52,182,Dominica
270,C,2019/01/14 14:25:50.679,2019/01/14 14:25:50.679,197,156,China
269,D,2019/01/14 14:26:01.155,2019/01/14 14:26:01.155,167,49,Anguilla
271,L,2019/01/14 14:26:39.361,2019/01/14 14:26:39.361,158,175,St. Vincent & Grenadines
275,G,2019/01/14 14:27:06.587,2019/01/14 14:27:06.587,101,247,Burundi
276,F,2019/01/14 14:35:27.218,2019/01/14 14:35:27.218,89,141,Côte d'Ivoire
272,M,2019/01/14 14:39:14.192,2019/01/14 14:39:14.192,151,37,Italy
282,A,2019/01/14 14:40:00.000,2019/01/14 14:40:00.000,76,80,Tuvalu
279,D,2019/01/14 14:41:38.945,2019/01/14 14:41:38.945,31,71,U.S. Virgin Islands
273,A,2019/01/14 14:45:10.382,2019/01/14 14:45:10.382,139,63,Thailand
281,F,2019/01/14 14:50:13.570,2019/01/14 14:50:13.570,128,4,Hungary
278,A,2019/01/14 14:53:04.117,2019/01/14 14:53:04.117,234,129,Canary Islands
271,M,2019/01/14 14:54:29.864,2019/01/14 14:54:29.864,10,25,French Southern Territories
269,E,2019/01/14 14:56:04.994,2019/01/14 14:56:04.994,104,41,United Kingdom
275,L,2019/01/14 14:57:24.082,2019/01/14 14:57:24.082,169,77,United Arab Emirates
270,A,2019/01/14 14:59:43.801,2019/01/14 14:59:43.801,123,241,Philippines
283,A,2019/01/14 15:00:00.000,2019/01/14 15:00:00.000,51,71,Somalia
277,G,2019/01/14 15:08:42.629,2019/01/14 15:08:42.629,156,213,Suriname
276,D,2019/01/14 15:10:59.125,2019/01/14 15:10:59.125,74,175,Mayotte
279,E,2019/01/14 15:12:00.544,2019/01/14 15:12:00.544,77,127,Kyrgyzstan
282,F,2019/01/14 15:12:02.762,2019/01/14 15:12:02.762,208,243,Russia
272,O,2019/01/14 15:12:47.769,2019/01/14 15:12:47.769,234,97,Guatemala
273,F,2019/01/14 15:15:39.248,2019/01/14 15:15:39.248,210,242,Qatar
284,A,2019/01/14 15:20:00.000,2019/01/14 15:20:00.000,48,78,Finland
281,D,2019/01/14 15:20:32.679,2019/01/14 15:20:32.679,170,57,Hong Kong SAR China
278,B,2019/01/14 15:24:07.797,2019/01/14 15:24:07.797,50,176,New Zealand
269,G,2019/01/14 15:24:52.319,2019/01/14 15:24:52.319,120,143,United Arab Emirates
271,O,2019/01/14 15:27:18.743,2019/01/14 15:27:18.743,220,24,Romania
283,B,2019/01/14 15:30:14.378,2019/01/14 15:30:14.378,228,85,Djibouti
275,M,2019/01/14 15:30:24.446,2019/01/14 15:30:24.446,64,240,Dominican Republic
270,B,2019/01/14 15:35:20.756,2019/01/14 15:35:20.756,217,58,Iraq
279,G,2019/01/14 15:39:29.695,2019/01/14 15:39:29.695,238,14,Philippines
277,L,2019/01/14 15:39:30.384,2019/01/14 15:39:30.384,64,46,Angola
285,A,2019/01/14 15:40:00.000,2019/01/14 15:40:00.000,174,242,Portugal
276,E,2019/01/14 15:42:26.024,2019/01/14 15:42:26.024,162,231,Singapore
273,D,2019/01/14 15:44:01.435,2019/01/14 15:44:01.435,171,58,New Caledonia
282,D,2019/01/14 15:46:07.188,2019/01/14 15:46:07.188,31,49,South Georgia & South Sandwich Islands
281,E,2019/01/14 15:46:08.762,2019/01/14 15:46:08.762,238,23,Swaziland
284,B,2019/01/14 15:53:19.067,2019/01/14 15:53:19.067,34,29,Chad
269,H,2019/01/14 15:53:47.107,2019/01/14 15:53:47.107,190,206,Hungary
275,O,2019/01/14 15:54:28.418,2019/01/14 15:54:28.418,214,141,Northern Mariana Islands
280,F,2019/01/14 15:56:39.919,2019/01/14 15:56:39.919,15,19,Honduras
278,C,2019/01/14 15:56:41.947,2019/01/14 15:56:41.947,145,42,Antigua & Barbuda
286,A,2019/01/14 16:00:00.000,2019/01/14 16:00:00.000,220,42,Nigeria
283,C,2019/01/14 16:03:05.821,2019/01/14 16:03:05.821,205,210,Bangladesh
270,C,2019/01/14 16:03:41.770,2019/01/14 16:03:41.770,155,187,Western Sahara
273,E,2019/01/14 16:07:51.278,2019/01/14 16:07:51.278,10,148,Ghana
277,M,2019/01/14 16:08:10.688,2019/01/14 16:08:10.688,191,90,Pakistan
279,L,2019/01/14 16:08:13.859,2019/01/14 16:08:13.859,42,51,Suriname
285,F,2019/01/14 16:09:01.370,2019/01/14 16:09:01.370,93,199,Afghanistan
276,G,2019/01/14 16:15:13.713,2019/01/14 16:15:13.713,184,180,Portugal
281,G,2019/01/14 16:15:40.118,2019/01/14 16:15:40.118,79,82,Liberia
282,E,2019/01/14 16:18:09.199,2019/01/14 16:18:09.199,177,21,Tajikistan
287,A,2019/01/14 16:20:00.000,2019/01/14 16:20:00.000,197,195,Cambodia
278,A,2019/01/14 16:23:45.211,2019/01/14 16:23:45.211,88,155,Nepal
